circulation	n	ေသြးလွည့္ပတ္ျခင္း။ ပ်ံ႔ႏံွ႕ေရာက္ ရိွျခင္း။ ပ်ံႏံွ႕လည္ပတ္မႈ။ သူေနျပန္ေကာင္းလို႔ အခု အျပင္ေတြဘာေတြေတာင္ သြားလာေနျပီ။ ေစာင္ေရ။
circulatory	adj	ေသြးလွည့္ ပတ္မႈ(ဆိုင္ရာ)။
circumcise	v	လိင္တံထိပ္ အေရျပားကို ျဖတ္ သည္။ မိန္းမကိုယ္ ျပင္ပအစိတ္အပိုင္းအခ်ိဳ႕ကို ျဖတ္သည္။
circumcision	n	ယင္းသို႔ ျပဳလုပ္ ျခင္း၊ ျပဳလုပ္ေသာ အခမ္းအနား။
circumference	n	စက္ဝန္းမ်ဉ္း။ အဝန္း။
circumflex	n	(အခ်ိဳ႕ဘာသာစကားတြင္) တက္၊ သက္၊ ငင္ သရသံသေကၤတ။
circumlocution	n	ေဝ့လည္ေၾကာင္ပတ္ ရွည္ရွည္ေဝးေဝးေျပာျခင္း။
circumnavigate	v	(အထူးသျဖင့္ ကမာၻကို) ေရေၾကာင္းျဖင့္ပတ္သည္။
circumscribe	v	ေဘာင္ခတ္သည္။ စက္ဝိုင္း မဟုတ္ေသာ အျခားပံု၏ ျပင္ပေထာင့္မ်ား၊ အမွတ္မ်ားကိုထေအာင္ စက္ဝိုင္းေရးဆဲြသည္။
circumspect	adj	သတိထားေသာ။
circumstance	n	အေျခအေန။ (တစ္ဦးတစ္ေယာက္၏) ေငြေရးေၾကးေရး အေျခအေန။ အေျခအေနအရ။ ဘယ္ေတာ႔မွ။ ဘယ္လိုမွ။ ဘာေၾကာင့္မွ။
circumstances	n[pl]	အေျခအေနမ်ား
circumstantial	adj	(သက္ေသအေထာက္ အထား) လက္ဆုပ္လက္ကိုင္ မျပႏိုင္ေသာ္လည္း ယံုမွတ္ႏိုင္ေလာက္ ေသာ။ အေသးစိတ္ေဖာ္ျပေသာ။
cissy	n	သတၱိနည္းသူ။
cities	n[pl]	ျမိဳ႕ၾကီးမ်ား
citizen	n	ႏိုင္ငံသား
citizens	n[pl]	ႏိုင္ငံသားမ်ား
citron	n	ေရွာက္ခ်ိဳသီး
citrons	n[pl]	ေရွာက္ခ်ိဳသီးမ်ား
city	n	ျမိဳ႕ၾကီး
civics	n	ျပည္သူ႔နီတိ
civil	adj	ျပည္သူ၊ အမ်ားျပည္သူႏွင့္ဆိုင္ေသာ။ အရပ္သား။ နယ္ဘက္။ ယဉ္ေက်းေသာ။ ရည္မြန္ေသာ။ တရားမေရးရာ။ ၂
civil defence	n	စစ္အတြင္း ေလေၾကာင္းတိုက္ခိုက္မႈကာကြယ္ေရး အရပ္သားအဖဲြ႔။
civil disobedience	n	ျပည္သူ႔ဆႏၵျပျခင္း။ သပိတ္ ေမွာက္ျခင္း။
civil engineering	n	ျမိဳ႕ျပအင္ဂ်င္နီယာပညာ။
civil law	n	တရားမဥပေဒ။
civil liberty	n	ျပည္သူ႔အခြင့္အေရး။
civil marriage	n	တရားရံုးတြင္ လက္မွတ္ထိုး၍ မဂၤလာ ေဆာင္ျခင္း။ (ထံုးတမ္းစဉ္လာ၊ ဘာသာေရး စသည့္ အခမ္း အနားမ်ားမပါ။)
civil rights	n	ျပည္သူမ်ားရပိုင္ခြင့္။
civil servant	n	အစိုးရအမႈထမ္း။ (စစ္ဘက္မွတစ္ပါး) အစိုးရဌာနမ်ား။ ယင္းဌာနဝန္ထမ္းမ်ား။
civil suit	n	တရားမမု
civil war	n	ျပည္တြင္းစစ္။
civil-war	n	ျပည္တြင္းစစ္
civilian	n	အရပ္သား။
civility	n	ယဉ္ေက်းသိမ္ေမြ႔မႈ။ ရည္မြန္မႈ။ ယဉ္ေက်းရည္မြန္ေသာ စကား၊ အျပဳအမူ။
civilization -isation	n	လူမႈတိုးတက္မႈ။ (လူ မ်ိဳးတစ္မ်ိဳး၏) ယဉ္ေက်းမႈ။ လူသားမ်ား။ ေခတ္မီလူမႈအဖဲြ႔အစည္း။ ယဉ္ေက်းလာေအာင္ျပဳ လုပ္ျခင္း။ ယဉ္ေက်းလာျခင္း။
civilize -ise	v	အရိုင္းဘဝမွ တိုးတက္ယဉ္ေက်းလာ ေအာင္ ျပဳလုပ္သည္။ အျပဳအမူ ယဉ္ေက်းလာေအာင္ ျပဳျပင္္သည္။
civilized -ised	adj	ယဉ္ေက်းေသာ။ တိုးတက္ေသာ။ အက်င့္သိကၡာျမင့္မားေသာ။ ယဉ္ေက်းသိမ္ေမြ႔ေသာ။
civilly	adv	ယဉ္ယဉ္ေက်းေက်း။ ရည္ရည္မြန္မြန္။
civvies	n	အရပ္ဝတ္အရပ္စား။
Civvy Street	n	အရပ္သားဘဝ။ အရပ္သားအျဖစ္။
clack	n	မာေသာပစၥည္းႏွစ္ခု ထိတိုက္၍ ထြက္လာေသာ အသံ။ တေတာက္ေတာက္တတက္တက္ ျမည္သံ။
clack	v	ယင္းအသံမ်ိဳး ထြက္သည္၊ ထြက္ေစသည္။ အတင္းအဖ်င္းေတြ ဂရုစိုက္မေနနဲ့။
clad	adj	ဝတ္ဆင္ထားေသာ။ ဖံုးေနေသာ။ ကာထားေသာ။
cladding	n	(အရာဝတၳဳမ်က္ႏွာျပင္၊ အေဆာက္ အအံုနံရံကို) ထပ္အုပ္ထားေသာ အဖံုးအအုပ္၊ အကာ။
claim	v	အခိုင္အမာဆိုသည္။ (ရသင့္ရထိုက္သည္ကို)ေတာင္း ဆိုသည္။ အာမခံေလ်ာ္ေၾကးေတာင္းသည္။ နစ္နာေၾကးေတာင္းသည္။ သက္ဆိုင္ရာထံမွ ရသင့္ေငြ ကို ေတာင္းသည္။ လိုအပ္သည္။ ထိုက္သင့္သည္။ ပ်က္စီးဆံုးရံႈးေစသည္။ ေသေက်ပ်က္စီးေစသည္။
claim	n	အဆို။ ေျပာဆိုခ်က္။ ရသင့္ရထိုက္သည္ဟု ယူဆေသာ အခြင့္အေရး။ သူ႔မွာ ထူးထူး ျခားျခားရယ္လို႔ ေျပာရရင္ ဝန္ၾကီးခ်ဳပ္နဲ့ ေက်ာင္းေနဖက္ ျဖစ္ခဲ့ဖူး တာပဲရိွတယ္။ ရသင့္သည္ကို ေတာင္း ဆိုျခင္း။ ရသင့္သည္ဟု ယူဆေတာင္းဆိုျခင္း။ ထိုသို႔ေတာင္းခံေသာေငြ။
claim sth back	phrv	အခြင့္အေရးရိွ၍ ျပန္ေတာင္းသည္။
claimant	n	ေတာင္းဆိုသူ။ ေတာင္းခံသူ။
claimants	n[pl]	ေတာင္းဆိုသူမ်ား
claimed	v[pt]	အခိုင္အမာဆိုခဲ့
claimed	v[pp]	အခိုင္အမာဆိုခဲ့ျပီး
claiming	v[ing]	အခိုင္အမာဆိုေန
claims	n[pl]	အဆိုမ်ား
clairvoyance	n	အၾကားအျမင္။
clam	n	ခံုးေကာင္။
clamber	v	ကုပ္တြယ္၍ တက္သည္။ ဖက္တက္သည္။
clammy	adj	စိုထိုင္းထိုင္း။ ေစးထန္းထန္း။
clamour	n	ပြက္ပြက္ညံသံ။ ကြ်က္ကြ်က္ဆူသံ။ ပြက္ေလာညံေအာင္ ေတာင္းဆိုမႈ၊ ကန္႔ကြက္မႈ။ ကြ်က္ကြ်က္ညံ သည္။ ပြက္ပြက္ညံေအာင္ ေတာင္းဆိုသည္၊ ကန္႔ကြက္သည္။
clamp	n	ညွပ္။ ျပဳတ္တူ။ ကားမရပ္ရေနရာ၌ ရပ္ထားေသာကားကို ေမာင္းမထြက္ႏိုင္ေအာင္ ခ်ဳပ္သည့္ ကိရိယာ။ ဘီးခ်ဳပ္။
clamp	v	ရုတ္ျခည္း အာဏာသံုး၍ႏိွပ္ကြပ္ျခင္း။
clan	n	မ်ိဳးရိုးစု။ မ်ိဳးႏြယ္စု။ ရိုးရာတူလူစု။ ေဆြမ်ိဳးစု။ စိတ္တူသေဘာတူလူစု။
clang	n	ဂေလာင္ခနဲ၊ ေဒါင္ခနဲ၊ ဂ်ိဳင္းခနဲ စသည္ ျမည္သံ။
clang	v	ယင္းအသံမ်ိဳးျမည္သည္။
clank	n	သတၱဳခ်င္းထိတိုက္၍ျမည္သံ။ ခြ်င္ခြ်င္ျမည္သံ။
clank	v	ယင္းသို႔ေသာအသံထြက္သည္။
clannish	adj	မိမိအမ်ိဳးအေဆြ အေပါင္း အသင္းကိုသာ ၾကည့္တတ္ေသာ။
clansman	n	မ်ိဳးႏြယ္ဝင္။
clap	v	လက္ခုပ္တီးသည္။ ဩဘာလက္ခုပ္တီးသည္။ ရင္းႏီွးစြာလက္ျဖင့္ ပုတ္သည္။ (နဖူးကို) လက္ဝါးျဖင့္ ရိုက္သည္။ ခ်ဳပ္သည္။ သြင္းသည္။ ခတ္သည္။
clap	n	လက္ခုပ္တီးျခင္း။ လက္ခုပ္ဩဘာေပးျခင္း။ လက္ ခုပ္သံ။ ရင္းႏီွးစြာ လက္ျဖင့္ပုတ္ျခင္း။ ျဖန္းခနဲ ျမည္ေသာအသံ။ မိုးၾကိဳးပစ္သံ။ ေဟာင္းႏြမ္းစုတ္ျပတ္ ေသာ။ ေျခကုန္လက္ပန္းက်ေန ေသာ။ ေျခပစ္လက္ပစ္ျဖစ္ေနေသာ။
clap sth on	phrv	တိုးျမွင့္ေကာက္ခံသည္။
clap/ lay/ set eyes on sb/ sth	idm	ျမင္သည္။ ၾကည့္သည္။
clapped	v[pt]	လက္ခုပ္တီးခဲ့
clapped	v[pp]	လက္ခုပ္တီးခဲ့ျပီး
clapper	n	ေခါင္းေလာင္းဆန္။ ခေလာက္ဆန္။
clapperboard	n	(ရုပ္ရွင္)ကလက္။
clapping	v[ing]	လက္ခုပ္တီးေန
claps	n[pl]	လက္ခုပ္တီးျခင္းမ်ား
claptrap	n	အသံုးမက်၊ အလကား၊ အဓိပၸါယ္မဲ့ စကား။
claret	n	ျပင္သစ္ဝိုင္္နီ။ ယင္းအေရာင္။
claret	adj	အနီရင့္။
clarify	v	(အလြယ္တကူ နားလည္ ေအာင္) ရွင္းသည္။ အဆီခဲကို သန္႔ေအာင္ခ်က္သည္။
clarinet	n	ကလယ္ရီနက္။
clarinets	n[pl]	ကလယ္ရီနက္မ်ား
clarinettist	n	ကလယ္ရီနက္သမား။
clarion	adj	က်ယ္ေလာင္ျပတ္သားစြာ လံႈ႔ေဆာ္ေသာ။ တိုက္ပြေခၚသံ။
clarity	n	ၾကည္လင္ျပတ္သားျခင္း။
clash	v	ရင္ဆိုင္တိုက္ခိုက္သည္။ အခ်င္းျဖစ္ပြားသည္။ သေဘာထားခ်င္း ပဋိပကၡျဖစ္သည္။ တိုက္ဆိုင္ေနသည္။ (အေရာင္၊ ဒီဇိုင္းစသည္) တစ္ခုႏွင့္တစ္ခု မလိုက္ဖက္။ တစ္ခုႏွင့္တစ္ခု ထိခတ္သည္။ တီးသည္။ လင္းကြင္းႏွစ္ခ်ပ္ကို တီးသည္။
clash	n	တိုက္ပဲြ။ ေဆာ္ပဲြႏွက္ပဲြ။ (သေဘာထားခ်င္း) ပဋိပကၡ။ ထိပ္တိုက္ျဖစ္မႈ။ ဆန္႔က်င္မႈ။ (အခ်ိန္)တိုက္ေနျခင္း။ (အေရာင္၊ ဒီဇိုင္း စသည္) မလိုက္ဖက္ပံု။ သတၱဳပစၥည္းခ်င္း ထိခတ္သံ။
clasp	n	ခ်ိတ္။ တင္းတင္း၊ ျမဲျမဲ ဆုပ္ကိုင္ျခင္း။ ေပြ႔ဖက္ျခင္း။ ဆုပ္ကိုင္သည္။ ညွစ္သည္။ လက္ယွက္သည္။ ေပြ႔ဖက္သည္။ ခ်ိတ္သည္။
clasp-knife	n	ေမာင္းခ်ဓား။
class	n	အတန္း
class	v	အမ်ိဳးအစားသတ္မွတ္
classed	v[pt]	အမ်ိဳးအစားသတ္မွတ္ခဲ့
classed	v[pp]	အမ်ိဳးအစားသတ္မွတ္ခဲ့ျပီး
classes	n[pl]	အတန္းအစားမ်ား
classic	adj	အေကာင္းဆံုး။ အထူးျခားဆံုး။ ျဖစ္ရိုးျဖစ္စဉ္။ ရိွရိုးရိွစဉ္။ အဆုတ္ေရာင္ ေရာဂါရဲ့ ျဖစ္ေနက်လကၡဏာေတြ သူ႔မွာေတြ႔ရ တယ္။ ရိုးရိုးႏွင့္ယဉ္ေသာ။ ေရွးမူမပ်က္ (အဝတ္အစား)။
classic	n	ဂန ၳၳဝင္ စာအုပ္၊ စာေပ၊ စာဆို၊ အႏုပညာလက္ရာ စသည္။ စံျပ။ စံနမူနာ။ ေရွး ဂရိႏွင့္ေရာမ ဘာသာစကား၊ စာေပတို႔ကို ေလ့လာျခင္း။
classical	adj	ေရွး ဂရိ၊ ေရာမ အႏုပညာ၊ စာေပႏွင့္ ဆိုင္ေသာ။ ေတးၾကီး။ ဘဲြ႔ၾကီး။ ခိုင္မာေနျပီျဖစ္ေသာ။ လက္ခံျပီး ေသာ။ ေရွးရိုးအကႏွင့္ ေခတ္အက။ ရိုးရိုးႏွင့္ယဉ္ေသာ။
classicism	n	ေရွးေဟာင္း အႏုပညာ၊ စာ ေပတို႔၏ နည္းႏွင့္ပံုစံ။ ဂန ၳဝင္ဝါဒ။ အသြင္အျပင္ပံုစံ ရိုးရွင္းမႈ၊ သဟဇာတျဖစ္မႈ။
classicist	n	ေရွး အႏုပညာစာေပပံုစံကို လိုက္သူ။ ေရွး ဂရိႏွင့္လက္တင္အႏုပညာ စာေပပညာရွင္၊ ေလ့လာဆည္းပူးသူ။
classics	n	ဂႏၱဝင္ေတးသီခ်င္းမ်ား
classics	n[pl]	ဂႏၱဝင္ေတးသီခ်င္းမ်ား
classifiable	adj	အမ်ိဳးအစား၊ အဆင့္အတန္း အုပ္စုခဲြႏိုင္ေသာ။ မ်ိဳးစု၊ အုပ္စုအလိုက္ ခဲြထားေသာ။ သက္ဆိုင္သူသာ ၾကည့္ ခြင့္၊ ဖတ္ခြင့္ရိွေသာ။  အလုပ္ေၾကာ္ျငာ၊ လူမႈေရးေၾကာ္ျငာ စသည့္ ေၾကာ္ျငာငယ္။
classification	n	အမ်ိဳးအစား (သို႔) အုပ္ စု ခဲြျခင္း၊ ခဲြျခားခံရျခင္း။ အုပ္စု။ အမ်ိဳး အစား။ သတၱဝါႏွင့္ အပင္တို႔ကို မ်ိဳးတူစုျခင္း။ (ပညာရပ္အလိုက္ စာအုပ္၊ က်မ္း) မ်ိဳးတူစုျခင္း။
classifications	n[pl]	ခဲြျခားခံရျခင္းမ်ား
classified	v[pt]	မ်ိဳးတူစုခဲ့
classified	v[pp]	မ်ိဳးတူစုခဲ့ျပီး
classify	v	မ်ိဳးတူစုသည္။ အတန္းအစား၊ အမ်ိဳးအစား သတ္မွတ္သည္။ (စာရြက္စာတမ္း စသည္) လံုျခံဳေရးအဆင့္ သတ္မွတ္သည္။
classifying	v[ing]	မ်ိဳးတူစုေန
classing	v[ing]	အမ်ိဳးအစားသတ္မွတ္ေန
classroom	n	စာသင္ခန္း
classrooms	n[pl]	စာသင္ခန္းမ်ား
clatter	n	မာေသာအရာခ်င္း တိုက္မိ၊ ထိမိ၊ ေခါက္မိသံ။ တေခ်ာက္ေခ်ာက္၊ ဂေလာက္ဂေလာက္ စသည္ ျမည္သံ။
clatter	v	ယင္းအသံမ်ိဳးထြက္သည္။ ယင္း အသံမ်ိဳးျမည္ လ်က္ သြားလာလႈပ္ရွားသည္။
clause	n	ဝါက်က႑။ (ဥပေဒ) အပိုဒ္ငယ္။
clauses	n[pl]	ဝါက်က႑မ်ား
claustrophobia	n	ပိတ္ေလွာင္ ေၾကာက္လြန္ စိတ္ေရာဂါ။
claustrophobic	adj	ထိုေရာဂါ ရိွေသာ၊ ျဖစ္ေစေသာ။
clavichord	n	အသံညင္းေပ်ာင္း၍ စႏၵရားႏွင့္ဆင္ေသာ ေရွးတူရိယာ။
clavicle	n	ညွပ္ရိုး။
claw	n	တိရစာၦန္၊ ငွက္တို႔၏ ေျခသည္းလက္သည္း။ (ကဏန္း၊ ပုစြန္ စသည္၏) လက္မ။ စက္လက္မ။
claw	v	ကုတ္ျခစ္သည္။
claw sth back	phrv	အစိုးရက) ေပးထားသည့္ေငြကို အခြန္ေကာက္ျခင္းျဖင့္ ျပန္လည္ရယူသည္။
claw-back	n	အခြန္ေကာက္ျခင္းျဖင့္ ေပးထားေသာ ေငြကို ျပန္ရေအာင္လုပ္ျခင္း။
claw-hammer	n	သံႏုတ္တူ။ ဆိတ္ခ်ိဳ။ ကုပ္တက္သည္။ က်ားကုတ္က်ားခဲ ၾကိဳးစားသည္။ အျပင္း အထန္ေဝဖန္သည္။ (အမ်ိဳးသမီးက) အရကုပ္သည္၊ အမိဖမ္းသည္။
clay	n	ရံႊ႔ေစး။ ေျမေစး။
clay court	n	ေျမသား တင္းနစ္ကစားကြင္း။
clay pigeon	n	ေရြ႔လ်ားပစ္မွတ္အျဖစ္ ေျမွာက္တင္ပစ္ရ ေသာ ရံႊ႔ျပားဝိုင္း။
clay pipe	n	ေျမေဆးတံ။
clayey	adj	ရံႊ႔ေစး ပါေသာ၊ ထူေသာ၊ ႏွင့္တူေသာ။
claymore	n	(ေရွးေခတ္ စေကာ႔တလန္သံုး) ႏွစ္ဖက္သြား ဓားၾကီး။
clean	adj	တိတိရိရိျဖစ္ေသာ။ (အားကစား) ပညာသားပါပါႏွင့္ ကြက္တိျဖစ္ေသာ။ ရိုးရိုးႏွင့္လွေသာ။ အဏုျမဴဓာတ္ေရာင္ျခည္ ပ်ံ႔ႏံွ႕မႈနည္းေသာ။
clean	adv	ရွင္းရွင္းေလး။ ငါ အဲဒါကို လံုးလံုးေမ့သြားတယ္။
clean	v	ေဆးေၾကာသုတ္သင္ တိုက္ခြ်တ္သည္။ သန္႔ရွင္းစင္ၾကယ္သြားသည္။ သားငါးကိုင္သည္။
clean	n	သန္႔ရွင္းေရး။ အလြန္သန္႔ ေသာ။ လြတ္လြတ္ကြ်တ္ကြ်တ္။ ေရာဂါေပ်ာက္ကင္းေၾကာင္း ဆရာဝန္ေဆးစာ။ အဖဲြ႔အစည္း အေျခအေန ေကာင္းမြန္ေၾကာင္း အစီရင္ခံစာ။
clean sb/sth out	phrv	တစ္ ျပားမွ်မက်န္ေအာင္ သံုးလိုက္သည္။ တက္တက္ေျပာင္ေအာင္ မသြားသည္၊ ခိုးသြားသည္။
clean sth down	phrv	ဂရုတစိုက္ သန္႔ရွင္းစင္ၾကယ္ ေအာင္ လုပ္သည္။ ေၾကး၊ ေညွာ္ စသည္ ခြ်တ္သည္။
clean sth out	phrv	သန္႔ရွင္းေရးလုပ္သည္။
clean sth up	phrv	ဒုစရိုက္ စသည္ ရွင္းလင္းေရး လုပ္ သည္။
clean up	phrv	ကိုယ္လက္ေဆး ေၾကာသည္။ ေရခ်ိဳးသည္။ သန္႔ရွင္းေရးလုပ္သည္။ ေငြအေျမာက္အျမားရသည္။ ပြေပါက္တိုးသည္။
clean-cut	adj	ျပတ္သားေသာ။ တိတိရိရိရိွေသာ။ သပ္သပ္ရပ္ရပ္ရိွေသာ။
clean-shaven	adj	က်င္စြယ္၊ မုတ္ဆိတ္ အေျပာင္ရိတ္ထား ေသာ။
clean-up	n	သန္႔ရွင္းစင္ၾကယ္ေအာင္ လုပ္ျခင္း။ ဒုစရိုက္စသည္ ရွင္းလင္းဖယ္ရွားျခင္း။
cleaned	v[pt]	ေဆးေၾကာခဲ့
cleaned	v[pp]	ေဆးေၾကာ
cleaner	n	သန္႔ရွင္းေရး သမား။ သန္႔ရွင္းေရးကိရိယာ။ သန္႔စင္ေဆး။ ဖုန္စုပ္စက္။ ပင္းမင္းဆိုင္။ ဒိုဘီ။ ခြ်တ္ျခံဳက်ေအာင္ လိမ္သည္၊ လုပ္သည္။ ျပင္းျပင္းထန္ထန္ ပက္ပက္စက္စက္ ကဲ့ရဲ့ျပစ္တင္သည္။
cleaner	adj[com]	ပို၍စင္ၾကယ္
cleaners	n[pl]	သန္႔ရွင္းေရး ဝန္ထမ္းမ်ား
cleanest	adj[sup]	အစင္ၾကယ္ဆံုး
cleaning	n	(အိမ္စသည္)သန္႔ရွင္းေရး။
cleaning	v[ing]	ေဆးေၾကာေန
cleaning lady	n	သန္႔ရွင္းေရး အလုပ္သမ။
cleaning-rod	n	ေျပာင္းေဆးေသာအတံ
cleanliness	n	သန္႔သန္႔ရွင္းရွင္း ေနတတ္၊ ထား တတ္ျခင္း။ သန္႔ရွင္းမႈ။
cleanly	adv	လြယ္ကူစြာ။ ေခ်ာေမြ႔စြာ။
clear	adj	ၾကည္လင္
clear	v	ၾကည္လာ
cleared	v[pt]	ၾကည္လာခဲ့
cleared	v[pp]	ၾကည္လာခဲ့ျပီး
clearer	adj[com]	ပို၍ၾကည္လင္
clearest	adj[sup]	အၾကည္လင္ဆံုး
clearing	v[ing]	ၾကည္လာေန
clearly	adv	ၾကည္လင္ျပတ္သားစြာ
clemencies	n[pl]	အသနားခံျခင္းမ်ား
clemency	n	သက္ညွာျခင္း။ ခ်မ္းသာခြင့္။ (ရာသီဥတု) သာယာျငိမ္သက္ျခင္း။
clement	adj	(ရာသီဥတု) ျငိမ္သက္သာယာ ေသာ။ သက္ညွာေသာ။ ကရုဏာထားေသာ။
clementine	n	လေမၼာ္သီးငယ္မ်ိဳး။
clench	v	(လက္သီး)က်စ္က်စ္ဆုပ္သည္။ (အံ)ၾကိတ္သည္။ တင္းတင္းဆုပ္ကိုင္ထားသည္။
clergy	n	ခရစ္ယာန္ဘုန္းေတာ္ၾကီး။
clergyman	n	ခရစ္ယာန္ ဘုန္းေတာ္ၾကီး။
cleric	n	ခရစ္ယာန္ဘုန္းေတာ္ၾကီး။ ဘာသာေရး ေခါင္းေဆာင္။
clerical	adj	စာေရးစာခ်ီႏွင့္ဆိုင္ေသာ။ ခရစ္ယာန္ဘုန္းေတာ္ၾကီး၏။
clerk	n	စာေရး။ (ေကာင္စီရံုး၊ တရားရံုး စသည္) မွတ္တမ္းအရာရိွ။ ဧည့္လက္ခံစာေရး။ အေရာင္းစာေရး။ စာေရးဝန္ထမ္းလုပ္သည္။
clerk	v	စာေရးဝန္ထမ္းလုပ္
clerked	v[pt]	စာေရးဝန္ထမ္းလုပ္ခဲ့
clerked	v[pp]	စာေရးဝန္ထမ္းလုပ္ခဲ့ျပီး
clerking	v[ing]	စာေရးဝန္ထမ္းလုပ္ေန
clerks	n[pl]	စာေရးမ်ား
clever	adj	ေတာ္ေသာ။ ကြ်မ္းက်င္ေသာ။ ေကာင္းေသာ။ ေတာ္ေသာ။ စြာေသာ။ ျပန္ပက္တတ္ေသာ။
clever Dick	n	လူတတ္ၾကီး။ ဖိုးသိ။ ငါသိငါတတ္သမား။
cleverer	adj[com]	ပို၍ေတာ္
cleverest	adj[sup]	အေတာ္ဆံုး
cliché	n	ဖန္တစ္ရာေတေနသည့္ လက္သံုး။ ယင္းလက္သံုးစကား မ်ိဳးကိုသံုးျခင္း။
clichéd (also cliché'd)	adj	ဖန္တစ္ရာေတေနေသာ စကားမ်ားျဖင့္ အပ္ေၾကာင္းထပ္ေနေသာ။
click	n	ခ်က္ခနဲ စသည္ ျမည္သံ။
click	v	ခ်က္ခနဲ၊ ေျဖာက္ခနဲ စသည္ ျမည္ေစသည္။ ခ်က္ခနဲ သေဘာေပါက္သည္၊ ဉာဏ္ပြင့္သည္။ ခ်က္ခ်င္းခင္သြားသည္။ ေရပန္းစားသည္။
clicked	v[pt]	ခ်က္ကနဲျမည္ေစခဲ့
clicked	v[pp]	ခ်က္ကနဲျမည္ေစခဲ့ျပီး
clicking	v[ing]	ခ်က္ကနဲျမည္ေန
clicks	n[pl]	ခ်က္ခနဲျမည္သံမ်ား
client	n	အမႈသည္။ (ဘဏ္တြင္အပ္ေနက်) ေဖာက္သည္။ ဝယ္ေနက်ေဖာက္သည္။
clientele	n	ေဖာက္သည္မ်ား။ အမႈသည္မ်ား။ အားေပးေနက် ေဖာက္သည္မ်ား။
clients	n[pl]	ေဖာက္သည္မ်ား
cliff	n	ေက်ာက္ထရံ။ ေခ်ာက္ကမ္းပါး။ သည္းထိတ္ရင္ဖို ဇာတ္လမ္း၊ ျဖစ္ရပ္။
cliffs	n[pl]	ေက်ာက္ကမ္းပါးေစာက္မ်ား
climactic	adj	ဇာတ္ထြတ္ေရာက္ေနေသာ။ အေရး အၾကီးဆံုးေသာ။ အထြတ္အထိပ္ျဖစ္ေသာ။
climate	n	ဥတုရာသီ။ ဥတုရာသီရိွေသာ ေဒသ။ အေျခအေန။
climates	n[pl]	ဥတုရာသီမ်ား
climatic	adj	ရာသီဥတု။
climatis	n	ခြာညိုပန္း
climatology	n	ရာသီဥတုပညာ။
climax	n	အထြတ္အထိပ္(ကာလ၊ အေျခအေန)။ (ခံစားမႈ) အထြတ္အထိပ္။ (ကာမမႈ) အထြတ္အထိပ္။
climax	v	အထြတ္အထိပ္သို႔ ေရာက္သည္။ (ကာမမႈ) အထြတ္ အထိပ္ ေရာက္သည္၊ ျပီးသည္။
climb	v	တက္သည္။ တြယ္္တက္သည္။ တက္သည္။ ဆင္းသည္။ ေက်ာ္ သည္။ အဝတ္ ဝတ္သည္ခြ်တ္သည္။ ေတာင္တက္သည္။ တက္သည္။ ပ်ံသည္။ ျမင့္တက္သည္။ ႏြယ္တက္သည္။ (ရာထူး၊ အဆင့္ အတန္း)တက္သည္။ (ေငြတန္ဖိုး၊ အပူရိွန္ စသည္) တက္သည္။
climb	n	အျမင့္သို႔တက္ျခင္း။ အတက္။ အတက္ခရီး။ အတက္လမ္း။
climb  on the bandwagon	idm	ေရပန္းစားေနေသာ အလုပ္ကို လိုက္လုပ္သည္။
climb down	phrv	မွားေၾကာင္း ဝန္ခံသည္။ ေလွ်ာခ်သည္။
climb-down	n	အမွားဝန္ခံျခင္း။ ေလွ်ာခ်ျခင္း။
climbed	v[pt]	တက္ခဲ့
climbed	v[pp]	တက္ခဲ့ျပီး
climber	n	ေတာင္တက္သမား။ တြယ္တက္တတ္ေသာ တိရစာၦန္။ ခ်ံဳႏြယ္ပင္။ အသိုင္းအဝိုင္း၌ အဆင့္ အတန္းျမင့္ေအာင္ ၾကိဳးပမ္းသူ။
climbing	n	အေပ်ာ္ေတာင္တက္ျခင္း။
climbing	v[ing]	တက္ေန
climbing-frame	n	ကေလးမ်ား တြယ္တက္ကစားရန္ ဘားတန္းစင္။
climbings	n[pl]	အေပ်ာ္ေတာင္တက္မ်ား
clime	n	အရပ္။ ရာသီ။
clinch	v	အဆံုးသတ္သည္။ ျပီးျပတ္သည္။ ေအာင္ႏိုင္သည္။ လူခ်င္းပူးကပ္ေနသည္။ ဖက္ထားသည္။
clinch	n	လက္ေဝွ႕ထိုးရာ၌ လူခ်င္းပူးကပ္ျခင္း။ (ရင္ခ်င္းအပ္၍)ဖက္ျခင္း။
clincher	n	ျပီးျပတ္ေအာင္ အဆံုးအျဖတ္ ေပးလိုက္ေသာ အေၾကာင္းအခ်က္။
cling	v	တြယ္ဖက္ထားသည္။ စြေနသည္။ ကပ္ေနသည္။ ဖက္တြယ္သည္။ မ်က္စေအာက္က အေပ်ာက္မခံႏိုင္။ ေမွ်ာ႔တြယ္ သလိုတြယ္သည္။ ကပ္ေျမွာင္၍သြားသည္။ ကပ္သည္။
cling film	n	စားကုန္ေသာက္ကုန္စသည္ ထုပ္ပိုးေသာ) ပလတ္စတစ္အၾကည္စား။
clinging	adj	အဝတ္အစား) ခ်ပ္ခ်ပ္ ရပ္ရပ္ကပ္ေနေသာ။ ေတာက္တဲ့ကပ္ ကပ္ေန ေသာ။
