chain-gang	n	သံ​ခြေ​ချင်း​ခတ် အကျဉ်း​သား​အလုပ် သမား အုပ်​စု။။
chain-letter	n	ပွား​၍ အခြား​သူ​ထံ ဆက်​ပို့​ရသည့်) ရွှေ ပေ​လွှာ။
chain-mail	n	ချပ်​ဝတ်​တန်​ဆာ။
chain-saw	n	သံ​ကြိုး​လွှ။
chain-smoke	v	ဆေး​လိပ်​တစ်​လိပ်​ပြီး​တစ်​လိပ် ဆက်​သောက် သည်။
chain-store	n	ကု​မ္ပဏီ​ကြီး​တစ်​ခု​က ဖွင့်​ထား​သော ဆိုင်​ခွဲ​တစ်​ခု။
chained	v[pt]	သံ​ကြိုး​ဖြင့် ချည်​ခဲ့
chained	v[pp]	သံ​ကြိုး​ဖြင့် ချည်​ခဲ့​ပြီး
chaining	v[ing]	သံ​ကြိုး​ဖြင့် ချည်​နေ
chains	n[pl]	သံ​ကြိုး​ကွင်း​များ
chair	n	ကု​လား​ထိုင်။ သဘာ​ပတိ။ ပါ​မော​က္ခရာ​ထူး။
chair	v	သဘာ​ပတိ​မူ​သည်။
chair-lift	n	တောင်​တက်​တောင်​ဆင်း​အတွက်) ကု​လား​ထိုင် အစီ​အရီ​ချိတ်​ဆွဲ ထား​သော စက်​ခါး​ပတ်​ကြိုး။
chairman	n	(အသင်း​အဖွဲ့၊ ကု​မ္ပဏီ) ဥ​က္ကဋ​ဿ​ဌ။
chairmanship	n	သဘာ​ပတိ ရာ​ထူး။ သဘာ​ပတိ​၏​ဦး​စီး​မှု။
chairmen	n[pl]	သဘာ​ပတိ​များ
chairperson	n	သဘာ​ပတိ။
chairs	n[pl]	ကု​လား​ထိုင်​များ
chairwom​an	n	သဘာ​ပတိ
chairwomen	n[pl]	သဘာ​ပတိ​များ
chaise longue	n	ကျော​လျောင်း​မှီ​နိုင်​သော ခု​တင်​တစ်​မျိုး။
chalet	n	(ဆွစ်​ဇာ​လန်) တောင်​ပေါ်​သစ်​သား​အိမ်။ ယင်း​ပုံ​စံ​အိမ်။ ကမ်း​နား (သို့) အပန်း​ဖြေ​စခန်း​၌ ဆောက် ထား​သော အိမ်​ကလေး။
chalets	n[pl]	အပန်း​ဖြေ​အိမ်​များ
chalice	n	(ခရစ်​ယာန်​ဘာ​သာ​ရေး​ဆိုင်​ရာ အထိမ်း​အမှတ် ပွဲ တော်​သုံး) စပျစ်​ရည်​ထည့်​သည့် ဖလား။
chalk	n	ထုံး​ကျောက်။ မြေ​ဖြူ။ (စာ​ရေး ရန်၊ ပုံ​ဆွဲ​ရန်) မြေ​ဖြူ။ မြေ​ဖြူ​ခဲ။ မြေ​ဖြူ​တောင့်။
chalk	v	မြေ​ဖြူ​ဖြင့် ရေး​သည်၊ ဆွဲ​သည်။ မြေ​ဖြူ​ဖြင့် ကောက်​ကြောင်း ရေး ဆွဲ​သည်၊ ပုံ​ကြမ်း​ဆွဲ​သည်။
chalk sth up	phrv	ကြွေး​စာ​ရင်း​၌ မှတ်​ထား​သည်။
chalk sth up to sth	phrv	အကြောင်း​တရား​အဖြစ် ယူ​ဆသည်။
chalky	adj	ထုံး​ကျောက်​များ​သော။ မြေ​ဖြူ ကဲ့​သို့​သော။
challenge	n	စိန်​ခေါ်​ခြင်း။ စွမ်း​ရည်​သတ္တိ​ကို စမ်း​သပ် ခြင်း။ စော​ဒက​တက် ခြင်း။ လုံ​ခြုံ​ရေး​က ရပ်​ခိုင်း​ပြီး မည်​သူ​လဲ​ဟု​မေး​ခြင်း။
challenge	v	ယှဉ်​ပြိုင်​ရန်​စိန်​ခေါ်​သည်။ စော​ဒက​ဝင်​သည်။ အရည်​အချင်း​ကို အကဲ​စမ်း​သည်။ ရပ်​ခိုင်း​ပြီး မည်​သူ မည်​ဝါ​ဖြစ်​ကြောင်း မေး​သည်။
challenged	v[pt]	ယှဉ်​ပြိုင်​ရန် စိန်​ခေါ်​ခဲ့
challenged	v[pp]	ယှဉ်​ပြိုင်​ရန် စိန်​ခေါ်​ခဲ့​ပြီး
challenger	n	စိန်​ခေါ်​သူ။
challenges	n[pl]	စိန်​ခေါ်​ခြင်း​များ
challenging	adj	ခက်​ခသော။ အစွမ်း​ပြ​ရသော။ အကဲ​စမ်း သော။
challenging	v[ing]	ယှဉ်​ပြိုင်​ရန် စိန်​ခေါ်​နေ
chamber	n	သေ​နတ်​တွင် ကျည်​ထိုး​ရသော နေ​ရာ။ ပြောင်း​ရင်း (သို့) ဆုံ​လည်​ရှိ အကန့်။
chamber concert	n	တူ​ရိ​ယာ​နည်း​နည်း​ဖြင့် တီး​မှုတ်​ဖြေ​ဖျော် ပွဲ။
chamber music	n	တူ​ရိ​ယာ​အနည်း​ငယ်​ဖြင့် တီး​မှုတ်​ရန် တေး​ဂီ​တ။
Chamber of Commerce	n	ကုန်​သည်​ကြီး​များ​အသင်း။
chamber orchestra	n	အနောက်​တိုင်း တေး​ကြီး​ဘွဲ့​ကြီး​များ ကို တီး​မှုတ်​ကြ​သည့် ဂီ​တပ​ညာ​ရှင် အဖွဲ့​ငယ်။
chamber-pot	n	အထူး​သဖြင့် ရှေး) ဆီး​အိုး။
chamberlain	n	(ရှေး) ဘု​ရင့်​အိမ်​တော်​ဝန်။
chambermaid	n	အိပ်​ခန်း​များ​ကို ထိန်း​သိမ်း​တာ​ဝန် ယူ​ရသည့် ဟို​တယ်​အလုပ်​သမ။
chambers	n[pl]	တရား​သူ​ကြီး​အခန်း​များ
chameleon	n	ပုတ်​သင်​ညို
chameleons	n[pl]	ပုတ်​သင်​ညို​များ
champion	n	ချန်​ပီ​ယံ
champion	v	ရပ်​တည်​ကာ​ကွယ်​ပေး
championed	v[pt]	ရပ်​တည်​ကာ​ကွယ်​ပေး​ခဲ့
championed	v[pp]	ရပ်​တည်​ကာ​ကွယ်​ပေး​ခဲ့​ပြီး
championing	v[ing]	ရပ်​တည်​ကာ​ကွယ်​ပေး​နေ
champions	n[pl]	ချန်​ပီ​ယံ​များ
chance	n	အခွင့်​အလမ်း
chance	v	အမှတ်​မထင်​ဖြစ်
chanced	v[pt]	အမှတ်​မထင်​ဖြစ်
chanced	v[pp]	အမှတ်​မထင်​ဖြစ်​ခဲ့
chanceries	n[pl]	အခွင့်​အလမ်း​များ
chancery	n	တရား​ရုံး​တော်
chances	n[pl]	တရား​ရုံး​တော်​များ
chancing	v[ing]	အမှတ်​မထင်​ဖြစ်​နေ
chandelier	n	မီး​ပန်း​ဆိုင်း။ မီး​ဆိုင်း​ပဒေ​သာ။
chandler	n	ကြိုး၊ ပတ္တူ စသော သင်္ဘော​အသုံး​အဆောင်​ရောင်း သည့် ဆိုင်၊ သူ။ ဖယောင်း​တိုင် ပြု​လုပ်​သူ၊ ရောင်း​ချ​သူ။
change	v	(အဝတ်၊ ခင်း​နှီး​စသည်) လပေး​သည်။ ငွေ လဲ​သည်။ တစ်​မျိုး​တစ်​ဖုံ​ပြောင်း​လဲ​ခြင်း။ အပြောင်း​အလဲ။ အလုပ်​အကိုင်၊ နေ​ရာ​ဌာ​န စသည် အပြောင်း​အလဲ။ (ကား၊ ရထား စသည်) ပြောင်း​စီး​ခြင်း။ ပြောင်း​ခြင်း။ အပြောင်း​အလဲ။ အဝတ်​လဲ​ခြင်း။ ပြန်း​အမ်း​ငွေ။ ငွေ အကြွေ။ အနုပ်။ အကြွေ လဲ​ခြင်း။
change	n	အပြောင်း​အလဲ
change back	phrv	အဝတ်​ဟောင်း​ကို ပြန် လဲ​ဝတ်​သည်။
change down	phrv	အနိမ့်​ဂီ​ယာ​သို့ ပြောင်း သည်။ ပို​၍ ကောင်း​လာ သည်၊ ဆိုး​သွား​သည်။
change hands	idm	လက်​ပြောင်း​သွား​သည်။ ဆောင်​ရွက်​ဆဲ မတ်​တတ် ဘက်​ပြောင်း​သည်။
change one's spots	idm	အကျင့်​စရိုက်၊ အနေ​အထိုင် ပြောင်း​လဲ​သည်။
change one's tune	idm	အခြေ​အနေ​အရ) လေ​သံ​ပြောင်း​သွား​သည်။
change one's ways	idm	အမူ​အကျင့် ပြောင်း​လဲ​သွား သည်။
change over	phrv	စနစ်​တစ်​ခု​မှ တစ်​ခု​သို့) ပြောင်း​သည်။
change step	idm	အခြား​သူ​များ​နှင့်​ညအောင် ခြေ​လှမ်း​ပြင် လှမ်း​သည်။
change sth back	phrv	လဲ​ပြီး​ငွေ​ကို မူ​လ ငွေ​သို့ ပြန်​လဲ​သည်။
change the subject	idm	စကား​လမ်း​ကြောင်း ပြောင်း သည်။
change up	phrv	အပေါ်​ဂီ​ယာ​သို့​ပြောင်း သည်။
change-over	n	ဝါ​ဒ (သို့) အခြေ​အနေ​တစ်​ခု​မှ အခြား​တစ်​ခု​သို့ ပြောင်း​လဲ​ခြင်း။
changeable	adj	ပြောင်း​လဲ​တတ်​သော။ မ တည်​ငြိမ်​သော။
changed	v[pt]	ပြောင်း​လဲ​ခဲ့
changed	v[pp]	ပြောင်း​လဲ​ခဲ့​ပြီး
changeless	adj	အပြောင်း​အလဲ​မရှိ​သော။ ထာ​ဝရ​တည်​ရှိ သော။ စိတ်​ပြောင်း​သည်။ အခြေ​အနေ​သစ်။ ဝန်း​ကျင် သစ်။
changeling	n	(အထူး​သဖြင့် ပုံ​ပြင်​၌ နတ်​သမီး​က) လဲ​လှယ်​ထား​သော ကလေး။
changes	n[pl]	အပြောင်း​အလဲ​များ
changing	v[ing]	ပြောင်း​လနေ
channel	n	ရေ​လက်​ကြား။ ဆက်​ကြောင်း။ ရုပ်​မြင်​သံ​ကြား ထုတ်​လွှင့်​သော လှိုင်း(အမှတ်)။ (ဆက်​သွယ်​ရေး)​လမ်း​ကြောင်း။ ဦး​တည်​ရာ။ ချောင်း။ မြောင်း။ ရေ၊ အရည် စီး​ဆင်း​ရာ​လမ်း​ကြောင်း။ (လှေ​သင်္ဘော​များ သွား​လာ​နိုင်​သော) ရေ လမ်း​ကြောင်း။
channel	v	မြောင်း​သွယ်​သည်။ သွယ်​ပို့​သည်။ လမ်း​ကြောင်း​ဖော်​ပေး​သည်။ ကြောင်း​ပေး​သည်။ ဖော်​ဆောင်​သည်။ လမ်း​ကြောင်း ဖြစ်​စေ​သည်။
channels	n[pl]	ရေ​လက်​ကြား​များ
chant	n	သံ​ပြိုင်​ကြွေး​ကြော်​ခြင်း။ ကြွေး​ကြော်​သံ။ ဂါ​ထာ။ ဓမ္မသီ​ချင်း။ ဆု​တောင်း​ပတ္ထနာ​ပြု​ခြင်း။
chant	v	ကြွေး​ကြော်​အော်​ဟစ်​သည်။ သံ​ပြိုင်​ရွတ်​ဆို​သည်။
chaos	n	ပရမ်း​ပတာ​ဖြစ်​ခြင်း။
chaotic	adj	ဖရို​ဖရဲ၊ ပရမ်း​ပတာ (အခြေ​အနေ)။
chap	v	အသား​ပပ်​သည်၊ အက်​သည်၊ ကွဲ​သည်။ (အအေး​ဒဏ်​က) အသား​ကို​ပပ်​စေ​သည်၊ အက်​စေ​သည်၊ ကြမ်း စေ​သည်။
chap	n	လူ။ ငနဲ။ အကောင်။ ချာ​တိတ်။
chapel	n	သတင်း​စာ​တိုက်၊ ပုံ​နှိပ်​တိုက်​တစ်​ခု​ရှိ အလုပ် သမား​သမ​ဂ္ဂ အဖွဲ့​ဝင်​များ အုပ်​စု။
chapels	n[pl]	ဓမ္မာ​ရုံ​များ
chaperon	v	မိန်း​မဖော်​အဖြစ် လိုက်​သည်။
chaplain	n	ကျောင်း၊ ထောင်၊ စစ်​တပ်​တို့​၌ အမှု​ထမ်း​သော ခရစ်​ယာန်​ဘုန်း​ကြီး။
chaplaincy	n	ယင်း​အလုပ်။
chaplains	n[pl]	ခရစ်​ယာန်​ဘုန်း​တော်​ကြီး​များ
chaplet	n	မင်္ဂလာ​ဦး​ရစ် ပန်း​ကုံး (သို့) လည်​မာ​ပု​တီး။
chapter	n	(စာ​အုပ်) အခန်း၊ ကဏ္ဍ။ အသက်​အပိုင်း​အခြား။ ခေတ်​အပိုင်း အခြား။ ခရစ်​ယာန် ဘု​ရား​ရှိ​ခိုး​ကျောင်း​တော် ကြီး​ရှိ ဘုန်း​တော်​ကြီး​များ အား​လုံး (သို့) အခြား​ခရစ်​ယာန် အသင်း​တော်​ဝင်​များ။ ယင်း​တို့​၏ အစည်း​အဝေး။ ဒေ​သဆိုင်​ရာ​အသင်း။
chapter and verse	idm	အထောက်​အထား အတိ​အကျ။ ဆက်​တိုက်​လာ​သည့် ကံ​ခေ​သော​ဖြစ်​ရပ်​များ။
chapter house	n	ခရစ်​ယာန်​အသင်း​တော်​များ စည်း​ဝေး​ရာ၊ ဒေ​သဆိုင်​ရာ​အသင်း​များ စည်း​ဝေး​ရာ အဆောက်​အအုံ။
chapters	n[pl]	အခန်း​ကဏ္ဍများ
char	v	သန့်​ရှင်း​ရေး​အလုပ်​သမ​အဖြစ် လုပ်​သည်။
charabanc	n	အပျော်​ခရီး​သုံး ပေါ်​ဦး​စ ဘတ်​စကား။
character	n	စရိုက်။ ဝသေ​သလ​က္ခဏာ။ ထူး​ခြား​သော လက္ခဏာ၊ အရည်​အချင်း။ ရဲ​ရင့်​ခြင်း။ သတ္တိ။ လူ​ထူး။ လူ​တစ်​မျိုး။ တစ်​မျိုး တစ်​ဘာ​သာ ဖြစ်​သော​သူ။ ဇာတ်​ကောင်။ ဂုဏ်​သိ​က္ခာ။ အက္ခရာ။ စာ (လုံး)။
character actor	n	ထူး​ခြား​သော​ဇာတ်​ကောင် စရိုက်​မျိုး​ကို ကပြ​သည့် သရုပ်​ဆောင်။
characterful	adj	ထူး​ခြား​သော။ စိတ်​ဝင်​စား​ဖွယ်​ကောင်း သော။
characteristic	adj	ထူး​ခြား သော​ပင်​ကို​လက္ခဏာ။
characteristic	n	ထူး​ခြား​သော လက္ခဏာ။
characteristically	adv	ထူး​ထူး​ခြား​ခြား။
characteristics	n[pl]	ထူး​ခြား​သော လက္ခဏာ​များ
characterize -ise	v	ထူး​ခြား​သည့် သွင်​ပြင် လက္ခဏာ​ကို ဆောင်​သည်။ ထူး​ခြား​သည့် သွင်​ပြင်​လက္ခဏာ​ကို ဖော်​ပြ​သည်။
characterless	adj	စိတ်​ဝင်​စား​စရာ မရှိ​သော။
characters	n[pl]	စရိုက်​လက္ခဏာ​များ
charade	n	(မပိ​မရိ) ဟန်​ဆောင်​မှု။ ဝှက်​ထား သည့်​စကား​လုံး​ကို ဟန်​အမူ​အရာ​ဖြင့်​ပြ​သော စကား​ထာ​ဝှက်​နည်း။ ယင်း​ဝှက်​နည်း​မှ အမူ​အရာ​လုပ်​ဟန် တစ်​ကွက်။
charcoal	n	မီး​သွေး။ အလွန်​ညို​မည်း​သော အရောင်။
charcoals	n[pl]	မီး​သွေး​များ
chard	n	ချက်​စား​ရသော ဟင်း ရွက်​ပင်​တစ်​မျိုး။
charge	n	အဖိုး​အခ။ တရား​စွဲ​ခြင်း။ စွပ်​စွဲ​ခြင်း။ စွဲ​ချက်။ တာ​ဝန်။ စောင့်​ရှောက်​မှု။ အစောင့် အရှောက်​ခံ။ ရုတ်​တရက် တစ်​ဟုန်​ထိုး​တိုက်​ခိုက်​ခြင်း။ အလုပ်​တာ​ဝန်။ ယမ်း​အား။ လျှပ်​စစ်​ဓာတ်​အား။ စိတ်​ကို လှုပ်​ရှား​တက်​ကြွ​စေ​သော စွမ်း​အား။ ညွှန်​ကြား​ချက်။
charge	v	ကျ​သင့်​ငွေ တောင်း​ခံ​သည်။ တရား​စွဲ​သည်။ စွဲ​ချက်​တင်​သည်။ တစ်​ဟုန်​ထိုး​ဝင်​၍ တိုက်​ခိုက်​သည်။ အတင်း​ပြေး​သွား သည်။ တာ​ဝန်​ပေး​သည်။ အမိန့်​ပေး​သည်။ ဓာတ် အား​သွင်း​သည်။ ခံ​စား​ချက်​တစ်​မျိုး​မျိုး ပြည့်​လျှမ်း​သည်။ (သေ​နတ်​ကို) ကျည်​ထိုး​သည်။ ဖန်​ခွက်​ကို​ဖြည့်​သည်။
charge card	n	အကြွေး​ဝယ်​ကတ်​ပြား။
chargé d'affaires	n	သံ​ရုံး​ယာ​ယီ​တာ​ဝန်​ခံ။ သံ​မှူး။
charge-cap	v	ပြည်​သူ့​အကျိုး​ဆောင် လုပ်​ငန်း​များ အတွက် သုံး​ငွေ​ကို ကန့်​သတ်​သည်။
charge-hand	n	အလုပ်​သမား​ခေါင်း။ ၁
charge-nurse	n	လူ​နာ​ဆောင် တာ​ဝန်​ခံ သူ​နာ​ပြု ဆရာ​မ။
charge-sheet	n	ရဲ​အမှု​တွဲ မှတ်​တမ်း။ စွဲ ချက်​လွှာ။ အကြွေး​မှတ်​ထား​ပါ။ တာ​ဝန်​ပေး​သည်။ စွဲ​ချက်​တင်​သည်။
charge, cost, pay, etc (sb) the earth	idm	တနင့်​တပိုး​တောင်း​သည်၊ ကျ​သင့်​သည်၊ ပေး​ရသည်။
chargeable	adj	တစ်​စုံ​တစ်​ဦး​ထံ တောင်း​ယူ​ရ မည် ဖြစ်​သော။ တစ်​စုံ​တစ်​ဦး​က ပေး​ချေ​ရမည် ဖြစ်​သော။ တရား​စွဲ​နိုင်​သော။ စွဲ​ချက်​တင်​နိုင်​သော။
charged	v[pt]	ငွေ​တောင်း​ခံ​ခဲ့
charged	v[pp]	ငွေ​တောင်း​ခံ​ခဲ့​ပြီး
charger	n	ဓာတ်​အား​သွင်း​သော ကိ​ရိ​ယာ။ စစ်​မြင်း။ တိုက်​မြင်း။
charges	n[pl]	စွဲ​ချက်​များ
charging	v[ing]	ငွေ​တောင်း​ခံ​နေ
chariot	n	(ရှေး) နှစ်​ဘီး​တပ် စစ်​ရထား။
charioteer	n	ရထား​စစ်​သည်။
charioteers	n[pl]	ရထား​စစ်​သည်​များ
charisma	n	ဩ​ဇာ​တိ​က္ကမ​နှင့်​ပြည့်​စုံ​ခြင်း။
charismatic	adj	ဩ​ဇာ​တိ​က္ကမ​နှင့်​ပြည့် စုံ​သော။ (ဘာ​သာ ရေး​ဂိုဏ်း) ဘု​ရား​သခင်​၏ သိ​ဒ္ဓိ​တန်​ခိုး​တော်​၌ ယုံ​ကြည်​သော။
charitable	adj	အလှူ​ဒါ​နနှင့်​ဆိုင်​သော။ ကု​သိုလ်​ဖြစ်။ မရှိ ဆင်း​ရဲ​သား​များ​ကို ရက်​ရော​သော။ ညှာ တာ​စိတ်​ရှိ​သော။ ကြင်​နာ​သော။ ငဲ့​ညှာ​သော။
charities	n[pl]	အများ​အကျိုး​ဆောင်​အဖွဲ့​များ
charity	n	ချို့​ငဲ့​သူ​များ​ကို ကူ​ညသော အသင်း​အဖွဲ့။ မရှိ​ဆင်း​ရဲ​သား​များ​အား ပေး​ကမ်း​စွန့်​ကြဲ​ခြင်း။ ဒါ​န။ ပေး​ကမ်း​စွန့်​ကြ​သော ငွေ​ကြေး​အထောက်​အပံ့။ စာ​နာ​ထောက်​ထား​သော စိတ်။ ဒါ​နအ​စကိုယ့် အိမ်​က။ ဖိတ်​ချင်း​ဖိတ် ကိုယ့်​အိတ်​ထဲ စဖိတ်​မှ။
charlatan	n	ဆရာ​ယောင်။ သမား​ယောင်။
Charleston	n	၁၉၂၀​ပြည့်​နှစ်​များ​၌​ခေတ်​စား​ခဲ့​သော အက​တစ်​မျိုး။
charlie	n	လူ​ပေါ။
charm	n	နှစ်​လို့​ဖွယ်။ ဆွ​ဆောင်​မှု။ ညှို့ ဓာတ်။ ဆွဲ ဆောင်​နိုင်​သည့်​အရည်​အချင်း။ ကျက်​သရေ။ အလှ ဆင်​သည့် ပစ္စည်း။ လက်​ဖွဲ့။ အဆောင်။ မန္တန်။ စိတ်​တိမ်း​ညွတ်​လာ​အောင် ဆွ​ဆောင်​သည်။ ညှို့​သည်။ စောင့်​ရှောက် ကာ​ကွယ်​ထား​သည်။ မသည်။
charm	v	ဆွ​ဆောင်
charmed	v[pt]	ဆွ​ဆောင်​ခဲ့
charmed	v[pp]	ဆွ​ဆောင်​ခဲ့​ပြီး
charmer	n	ဆန့်​ကျင်​ဘက်​လိင်​ကို တိမ်း​ညွတ်​စေ​နိုင်​သူ။ ဂါ​ထာ​မန္တန် အစွမ်း​ဖြင့် ရယူ​သည်။
charming	adj	နှစ်​လို့​ဖွယ်​အလွန်​ကောင်း​သော။
charming	v[ing]	ဆွ​ဆောင်​နေ
charmless	adj	ဆွ​ဆောင်​မှု​မရှိ​သော။
charms	n[pl]	နှစ်​လို့​ဖွယ်​များ
charnel-house	n	(ရှေး) လူ​သေ​အလောင်း​များ၊ လူ အရိုး​များ​ထား​ရာ အဆောက်​အအုံ။
chart	n	ပုံ​စံ​ကား​ချပ်။ ဇယား​ကွက်။ ရေ​ပုံ (သို့) လေ​ကြောင်း​ပြ​ပုံ စသည်။ လူ ကြိုက်​အများ​ဆုံး သီ​ချင်း​များ​ဖော်​ပြ​သည့် အပတ်​စဉ်​စာ​ရင်း။
chart	v	လမ်း​ကြောင်း​ကို​လိုက်​၍ မှတ်​သား​သည်။ လုပ်​မည့်​အစီ​အစဉ်​ဆွဲ​သည်။ မြေ​ပုံ​ဆွဲ​သည်။
charted	v[pt]	လမ်း​ကြောင်း​မှတ်​သား​ခဲ့
charted	v[pp]	လမ်း​ကြောင်း​မှတ်​သား​ခဲ့​ပြီး
charter	n	(ဘတ်​စကား၊ သင်္ဘော၊ လေ​ယာဉ်​စသည်​တို့​ကို) စင်း​လုံး​ငှား​ခြင်း။
charter	v	လုပ်​ပိုင်​ခွင့်၊ ရပိုင်​ခွင့်၊ တည်​ထောင်​ခွင့် စသည် ပေး​သည်။ စင်း​လုံး​ငှား​သည်။
chartered	adj	တော်​ဝင်​အမိန့်​ဖြင့် ဖွဲ့​စည်း​ထား သော အဖွဲ့​အစည်း​တစ်​ရပ်​ရပ်​၏​သတ်​မှတ်​အရည်​အချင်း​နှင့် ပြည့် မသော။ ယင်း​သတ်​မှတ်​အရည်​အချင်း​နှင့် ပြည့်​မသော စာ​ရင်း​ကိုင်။
charting	v[ing]	လမ်း​ကြောင်း​မှတ်​သား​နေ
chartreuse	n	အစိမ်း (သို့) အဝါ​ရောင် ချို​ပြင်း​အရက်။ အစိမ်း​နု (သို့) အဝါ​နု​ရောင်။
charts	n[pl]	ပုံ​စံ​ကား​ချပ်​များ
charwoman	n	သန့်​ရှင်း​ရေး အလုပ်​သမ။
chary	adj	သတိ​ထား​သော။ ချင့် ချိန်​သော။
chase	v	သတ္တု​ထည်​တွင် ပုံ​စံ၊ ဒီ​ဇိုင်း ဖော်​သည်။
chase	n	လိုက်​ခြင်း။ လိုက်​လံ​ဖမ်း​ဆီး​ခြင်း။ အမဲ လိုက်​ခြင်း။ အပြေး​အလွှား​လိုက် ရှာ​သည်။ မောင်း​ထုတ် သည်။
chased	v[pt]	လိုက်​ခဲ့
chased	v[pp]	လိုက်​ခဲ့​ပြီး
chaser	n	အတား​အဆီး​ကျော် ပြေး​ပြိုင်​ပွဲ​တွင် စီး​နင်း သော​မြင်း။ အရက်​တစ်​မျိုး သောက်​ပြီး​နောက် အခြား​တစ်​မျိုး​ဆက်​သောက်​ခြင်း။
chases	n[pl]	လိုက်​ခြင်း​များ
chasing	v[ing]	လိုက်​နေ
chasm	n	ချောက်​နက်။ ကြီး​မား​သော ကွာ​ဟချက်။ ရင်​ကြား​မစေ့​နိုင်​သော ကွာ​ဟမှု။
chasms	n[pl]	လျို​များ
chassis	n	(မော်​တော်​ကား၊ ရေ​ဒီ​ယို၊ တီ​ဗွီ​တို့​၏) အောက်​ခံ​ထည်။
chaste	adj	ကာ​မေ​သု​မိ​စ္ဆာ​စာ​ရကို ရှောင်​ကြဉ် သော။ အဗြ​ဟ္မစ​ရိ​ယကို ရှောင်​ကြဉ်​သော။ ကာ​ယကံ၊ ဝစီ​ကံ​မှု​၌ စင်​ကြယ်​သော၊ သိ​က္ခာ​ရှိ​သော။ (လက်​ရာ​ဟန်၊ စာ​ဟန် စသည်) ရိုး​သော၊ ရှင်း​သော။
chasten	v	ဦး​ကျိုး​စေ​သည်။ ကျိုး​နွံ​အောင်​ဆုံး​မ သည်။
chastise	v	ဝေ​ဖန်​ပြစ်​တင်​သည်။ ရိုက်​နှက်​ဆုံး​မသည်။
chastity	n	ဗြ​ဟ္မစ​ရိ​ယကျင့်​ခြင်း။
chasuble	n	(ခရစ်​ယာန်​ဘုန်း​တော်​ကြီး) အပေါ်​ရုံ။
chat	n	အာ​လာ​ပသ​လ္လာ​ပ။ လေ​ကန်​တာ​တော်​လောက်​ပြီ၊ အလုပ် ပြန်​စတော့။
chat	v	စကား စမြည်​ပြော​သည်။ တီ​ဗွီ၊ ရေ​ဒီ​ယို​တွင် လူ သိ​များ​သော ပု​ဂ္ဂိုလ်​များ​က အကြောင်း​ရပ် အမျိုး​မျိုး​နှင့်​ပတ်​သက်​၍ ပရိ​သတ်​ကို ရင်း​ရင်း​နှီး​နှီး ဟော​ပြော​သည့် အစီ​အစဉ်။
chat sb up	phrv	ဝင်​ရော​သည်။
château	n	ပြင်​သစ်​နိုင်​ငံ​ရှိ ရဲ​တိုက် (သို့) တော​နယ်​ရှိ အိမ်​ကြီး​ရခိုင်။
chats	n[pl]	အလာ​ပသ​လ္လာ​ပများ
chatted	v[pt]	စကား​စမြည်​ပြော​ခဲ့
chatted	v[pp]	စကား​စမြည်​ပြော​ခဲ့​ပြီး
chatting	v[ing]	စကား​စမြည်​ပြော​နေ
chatty	adj	လေ​ပေါ​သော။ ဝင်​ရော​ရန်​လွယ် သော။ အား​ရပါး​ရရှိ​သော။ ရင်း​နှီး​သော။
cheap	adj	တန်​ဖိုး​နည်း
cheaper	adj[com]	ပို​၍​တန်​ဖိုး​နည်း
cheapest	adj[sup]	တန်​ဖိုး​အနည်း​ဆုံး
cheaply	adv	ဈေး​ပေါ​ပေါ
cheat	v	လိမ်​လည်​လှည့်​စား
cheat	n	လူ​လိမ်
cheated	v[pt]	လိမ်​လည်​လှည့်​စား​ခဲ့
cheated	v[pp]	လိမ်​လည်​လှည့်​စား​ခဲ့​ပြီး
cheating	n	လူ​လိမ်
cheating	v[ing]	လိမ်​လည်​လှည့်​စား​နေ
cheatings	n[pl]	လူ​လိမ်​များ
cheats	n[pl]	လိမ်​လည်​များ
check	v	သေ​ချာ​အောင် စစ်​သည်၊ ကြည့်​သည်၊ မေး​မြန်း​သည်။  ထိန်း​သည်။ တား​သည်။  ဗြုန်း​ခနဲ ရပ် ပစ်​သည်။
check	v(US)	ခေ​တ္တအပ်​ထား​သည်။ ပို့​ဆောင်​ပေး​ရန် ပစ္စည်း၊ အထုပ်​အပိုး​များ​ကို အသင့်​အပ်​နှံ​သည်။
check	[C] ~ (on	ကြည့်​ရှု​စစ်​ဆေး​ခြင်း။
check	[C]~(on sb	ထောက်​လှမ်း​စုံ​စမ်း​ခြင်း။
check	n	(စစ်​တု​ရင်​၌) ခွေ​ခြင်း။ ပစ္စည်း​အပ် နံ​ပါတ်​ပြား။ လေး​ထောင့်​ကွက် အဆင်။ မန်​ကျည်း​စေ့​ကွက်။ ယင်း​အကွက်​ပါ အထည်။
check in	n	လေ​ယာဉ်​တက်​ရန် စာ​ရင်း​သွင်း​ခြင်း။ ယင်း​သို့​စာ​ရင်း​သွင်း သည့်​နေ​ရာ။
check into	PHRV	(ဟို​တယ်​၌ တည်း​ခို​ရန်၊ ခရီး​သွား​လာ​ရန် လေ​ဆိပ်​စသည် ၌) အမည်​စာ​ရင်း သွင်း​သည်။  တင်​ပို့​ပေး​ရန် ပစ္စည်း​အထုပ်​အပိုး အပ်​နှံ​သည်၊ လက်​ခံ​သည်။
check-list	n	အမည်​စာ​ရင်း။ ဆောင်​ရွက်​ရန်​စာ​ရင်း။
checked	v[pt]	စစ်​ဆေး​ခဲ့
